fecha,hipodromo,nro_carrera,caballo,jinete,ranking,probabilidad,puntaje
2025-12-07,Club Hípico de Santiago,14,JE T'AIME,GERARD RODRIGUEZ,2,97.4,0.9653
2025-12-07,Club Hípico de Santiago,14,CAMELOT,RODOLFO FUENZALIDA,3,94.9,1.2127
2025-12-07,Club Hípico de Santiago,14,MATE AMARGO,BASTIAN SOTO,4,80.3,2.6607
2025-12-07,Club Hípico de Santiago,14,EL LEGENDARIO,AXEL ALVAREZ,5,66.6,4.0221
2025-12-07,Club Hípico de Santiago,14,SUPER SMASH,JONATHAN A. CASTILLO,6,64.0,4.2804
2025-12-07,Club Hípico de Santiago,14,DOTADITA,RODRIGO PAINEN,7,61.9,4.4887
2025-12-07,Club Hípico de Santiago,14,BESOS DE MIEL,RAFAEL CISTERNAS,8,61.1,4.5754
2025-12-07,Club Hípico de Santiago,14,EN HONOR A TITO,DARIEN CHEUQUE,9,60.3,4.6479
2025-12-07,Club Hípico de Santiago,14,BARBIE DREAMS,GUSTAVO AROS,10,55.1,5.1651
2025-12-07,Club Hípico de Santiago,14,RAIRET,RONALD FOURNET,11,41.0,6.5743
2025-12-07,Club Hípico de Santiago,14,ALTO FOREVER,HUGO OCHOA,12,39.6,6.7052
2025-12-07,Club Hípico de Santiago,14,DOBLE NEGRO,WILBERT LEON,13,37.7,6.8963
2025-12-07,Club Hípico de Santiago,14,PALACETE,JAIME MEDINA,14,27.6,7.9009
2025-12-07,Club Hípico de Santiago,14,FERLUISI,JOAQUIN HERRERA,15,10.7,9.586
2025-12-07,Club Hípico de Santiago,14,REINA EGIPCIA,AGUSTIN VILLAGRA,16,0.0,10.6487
2025-12-07,Club Hípico de Santiago,15,ACLIS,JOSE PAREDES,1,100.0,0.7629
2025-12-07,Club Hípico de Santiago,15,YO SOY YI,GERARD RODRIGUEZ,2,99.6,0.8172
2025-12-07,Club Hípico de Santiago,15,PEDRINHO,JORGE A. MORA,3,92.9,1.6806
2025-12-07,Club Hípico de Santiago,15,BEHIND THE SUN,RODOLFO FUENZALIDA,4,80.3,3.3116
2025-12-07,Club Hípico de Santiago,15,QUIEN ME PILLO,FELIPE HENRIQUEZ,5,80.0,3.3526
2025-12-07,Club Hípico de Santiago,15,VUELVE LA FARRA,HUGO OCHOA,6,76.5,3.8028
2025-12-07,Club Hípico de Santiago,15,SASSI,BENJAMIN TRONCOSO,7,70.4,4.5863
2025-12-07,Club Hípico de Santiago,15,MANKIND,RODRIGO PAINEN,8,69.7,4.6746
2025-12-07,Club Hípico de Santiago,15,PLANETA FELIZ,RODRIGO COVARRUBIAS,9,69.7,4.6822
2025-12-07,Club Hípico de Santiago,15,FUEGO Y HIERRO,GUSTAVO AROS,10,69.4,4.7136
2025-12-07,Club Hípico de Santiago,15,TANGERINE TANGO,ANDRES CASTILLO,11,68.5,4.8348
2025-12-07,Club Hípico de Santiago,15,MECEDOR,WLADIMIR QUINTEROS,12,68.0,4.8992
2025-12-07,Club Hípico de Santiago,15,BOMBASTICO,JONATHAN A. CASTILLO,13,58.9,6.0722
2025-12-07,Club Hípico de Santiago,15,PRIMA TOWN,VICTOR BRACETTI,14,39.3,8.6124
2025-12-07,Club Hípico de Santiago,15,SISI STAR,DIEGO CARRASCO,15,0.0,13.687
2025-12-07,Club Hípico de Santiago,16,RUCIA DEL DOC,JESUS TORO,1,100.0,3.8834
2025-12-07,Club Hípico de Santiago,16,REO POR LINDO,JONATHAN A. CASTILLO,2,99.9,3.8917
2025-12-07,Club Hípico de Santiago,16,EL CURICANO,GERARD RODRIGUEZ,3,95.5,4.255
2025-12-07,Club Hípico de Santiago,16,EL KING,BENJAMIN AYALA,4,95.4,4.2683
2025-12-07,Club Hípico de Santiago,16,QUEEN TIGER,RAFAEL CISTERNAS,5,94.7,4.3242
2025-12-07,Club Hípico de Santiago,16,REY DEL ESTERO,BENJAMIN TRONCOSO,6,94.6,4.3343
2025-12-07,Club Hípico de Santiago,16,TWEETY,FRANCISCO MORALES,7,94.1,4.3753
2025-12-07,Club Hípico de Santiago,16,QUICOTE,DARIEN CHEUQUE,8,90.2,4.6979
2025-12-07,Club Hípico de Santiago,16,CHINITA TRAVIESA,PIERO REYES P.,9,88.7,4.8192
2025-12-07,Club Hípico de Santiago,16,JUNO,SEBASTIAN GONZALEZ,10,86.8,4.9778
2025-12-07,Club Hípico de Santiago,16,SABIO MENTOR,PEDRO ROBLES,11,80.7,5.4782
2025-12-07,Club Hípico de Santiago,16,A MI EDAD DIFICIL,RODRIGO COVARRUBIAS,12,76.2,5.8565
2025-12-07,Club Hípico de Santiago,16,KORPER,NICOLAS MOLINA,13,58.2,7.3475
2025-12-07,Club Hípico de Santiago,16,ARTHUR SHELBY,RODRIGO PAINEN,14,54.5,7.6493
2025-12-07,Club Hípico de Santiago,16,COSE DELLA VITA,WLADIMIR QUINTEROS,15,0.0,12.1676
